id,genre,track_name,artist_name,valence,energy
6rkCjCUJsiLSIqh8UCwhdN,show-tunes,Pathetic,Matilda the Musical Original Cast,0.256,0.182
3ZmCB7IhVnozmnD6t3xBLA,show-tunes,Not Me,Various Artists,0.259,0.312
1z0TkJgVhwXv3EbQzM6ZAD,show-tunes,Been A Long Day,Daniel Radcliffe,0.541,0.221
2WYB4TTVPyjZpvlfZkfiiJ,show-tunes,I'd Give My Life For You - Original London Cast Recording/1989,Claude-Michel Schönberg,0.143,0.238
28Tmk14BdrfaV2YzxpB35c,show-tunes,Cell Block Tango,Various Artists,0.654,0.34
7zgveKrOxukG95vxIO3KHd,show-tunes,Trebles Finals: Bright Lights Bigger City/Magic,Various Artists,0.465,0.525
3IRmPu1ra0V6STRU63SgMW,show-tunes,A New Life,Jekyll Hyde,0.0949,0.21
6osFf87BM0y0AFd5nSRjzr,show-tunes,"Pavement Artist - From ""Mary Poppins""/Soundtrack Version",Various Artists,0.251,0.0585
39E9wHDDmHgKJt8yWWgRjT,singer-songwriter,Can't Smile Without You,Barry Manilow,0.49,0.615
46QrTPAuu0iJHnECJKIWWH,singer-songwriter,Hold My Heart,Sara Bareilles,0.438,0.71
2RVHIJWVyGR499tMMQyffm,singer-songwriter,The Story,Brandi Carlile,0.217,0.504
5bSPF76iSpI5p00BALV8uo,singer-songwriter,"Daughters - Live at the Nokia Theatre, Los Angeles, CA - December 2007",John Mayer,0.407,0.38
6gxycjJNMgmAyfzUXBN80P,singer-songwriter,Goodbye My Lover,James Blunt,0.273,0.261
0KpfYajJVVGgQ32Dby7e9i,singer-songwriter,"Hey, Soul Sister",Train,0.768,0.885
1ltcsgH9qTWOB7MMwfvOeR,singer-songwriter,Time Has Told Me,Nick Drake,0.423,0.303
1DHtw2IVZztMieu3feUuwD,singer-songwriter,Lifeline,The Soundtrack Of Our Lives,0.495,0.251
17W8bZBSty1TJ4CRG4GGJK,singer-songwriter,For My Lover,Tracy Chapman,0.354,0.426
3AkxSspcYOvhWTkaMvqyaD,singer-songwriter,Volcano,Damien Rice,0.437,0.289
5ofoBxFkjWJ0EFJsgBVZk1,ska,Red Red Wine,Various Artists,0.939,0.489
1ccFnIocW7FZ546v5cVqta,ska,Let's Face It,The Mighty Mighty Bosstones,0.962,0.872
4CoYcK7Izx5JHz2obKDDir,ska,"Cheer Up (Live in Fullerton, CA) - Best Of",Reel Big Fish,0.432,0.967
03HwmxQ8w8gH1qU6BlmDrK,ska,The Guns of Navarone,The Skatalites,0.544,0.666
1hJ2PZbJ0AWj3tncP73MWC,ska,Celebrate The Bullet,The Selecter,0.809,0.357
4s1PGEmhj6hiJm1eUegk0Z,ska,Where's The Freedom,The Toasters,0.86,0.842
13UXik9dAMuJXyxMIRtS7T,ska,Hurt So Good - Mono,Various Artists,0.904,0.54
5lP31iPJoImNmlX5a48eZ3,ska,Angry Anthem,The Forces Of Evil,0.664,0.912
4lC49O9AnSkqwBrCmclqfR,ska,241 (Skacoustic) - Best Of,Reel Big Fish,0.926,0.572
0YQ5hsnIyvd4kpuD1FJT95,ska,Too Much Pressure,The Selecter,0.968,0.848
5ve0BYRZZ2aoHFqZMxqYgt,sleep,We Can't Stop,Miley Cyrus,0.5,0.619
4gs07VlJST4bdxGbBsXVue,sleep,Heartbreak Warfare,John Mayer,0.311,0.554
7J41dYQolQJEtj3UmKLu5r,sleep,U Got It Bad,Usher,0.649,0.5
2hKdd3qO7cWr2Jo0Bcs0MA,sleep,Drops of Jupiter (Tell Me),Train,0.497,0.638
4KSFloB6mBJKHADZCD6OIR,sleep,Air,Ephemera,0.319,0.264
6onVtBLxZpq4cwMa3fUMJs,sleep,Moonlight Sonata: Adagio Sostenuto,Ludwig van Beethoven,0.127,0.00153
2SMn57cBVxoD4TArscpovk,sleep,Islands,The xx,0.707,0.472
24lMtPOCzP5g4hrg3NklLa,sleep,Just The Way You Are,Bruno Mars,0.434,0.843
5FPnjikbwlDMULCCCa6ZCJ,sleep,Daughters,John Mayer,0.503,0.413
2E8b9rCHCWNr0CrZSTVJCT,sleep,Lucky Ones,Lana Del Rey,0.271,0.416
2JnQvMvZyV8c2fiLMKHZ80,songwriter,Red River,Tom Petty and the Heartbreakers,0.551,0.728
7rlQxAIiAYe6zw104ZxxUI,songwriter,Piece of My Heart,Janis Joplin,0.561,0.665
3eqkmSKiw4DkOX67Fcjl8L,songwriter,Sip The Wine,Rick Danko,0.623,0.614
2e1nyuDWvhBX1ZV39rvDUW,songwriter,No Regrets,Various Artists,0.324,0.398
7LT6dkoxfUavcBDe7RYgog,songwriter,Never Had Nobody Like You,M. Ward,0.925,0.665
7doPHl88ys87cEjbkQE3Uf,songwriter,Troubled Man,John Mellencamp,0.436,0.531
13z9PubwDKrj1kpGbflPOU,songwriter,Up Where We Belong - Original Soundtrack from Ufficiale E Gentiluomo,Various Artists,0.254,0.448
6BdR2hI8YFWV0A1hQueN5x,songwriter,"You've Got a Friend in Me - From ""Toy Story""",Various Artists,0.54,0.413
5q2WqwNjp8bt8PNxhTbU8H,songwriter,Back in the World,David Gray,0.176,0.718
49K5azCmY65Ha5IuUaO678,songwriter,Reelin' In The Years,Steely Dan,0.736,0.784
48s4feNgV243gbAGTTBIrc,soul,Don't You Remember,Adele,0.226,0.4
2jJulR1CTEuHsXpS6bGDou,soul,Just Ain't Gonna Work Out,Mayer Hawthorne,0.753,0.544
1DTRyqSQ6CfDs46Ft9vUpR,soul,Mary Go Round,Musiq Soulchild,0.497,0.472
4CYSuHwYKy6oyLTXrXlo4u,soul,Turn off the Lights,Teddy Pendergrass,0.665,0.483
63vJRHgZyFTMUaMtkdiD2g,soul,All I Could Do Was Cry,Etta James,0.613,0.348
28285KFbyCq8sJofn58qlD,soul,Love Train,The O'Jays,0.675,0.572
7kiimUtUHJAd8icrE2AGg6,soul,Shoo-Be-Doo-Be-Doo-Da-Day,Stevie Wonder,0.781,0.82
3BrUr1rwAYJbf6sLlDf7WN,soul,If I Were Your Woman,Gladys Knight & The Pips,0.748,0.627
0rimetBQIYXE3uMCbuXBUa,soul,A Woman's Worth,Alicia Keys,0.495,0.41
2aIcanXxVk0tBtyWimy8Ew,soundtracks,"Your Hands Are Cold - From ""Pride & Prejudice"" Soundtrack",Jean-Yves Thibaudet,0.0347,0.0427
4P4YCW9qKMf3cGY5VMoUdF,soundtracks,Doctor Finklestein / In The Forest,Various Artists,0.0541,0.0628
7wjbSn8QHsxqKXU5M0jXGM,soundtracks,Eyes Open,Various Artists,0.297,0.724
508AvcfQL1jBYNdSrA1GVn,soundtracks,La valse d'Amélie - Version originale,Yann Tiersen,0.855,0.564
24V1HYAHHUj8uzzvikTOiN,soundtracks,"Mind Heist (From ""The Inception Trailer"")",The City of Prague Philharmonic Orchestra,0.11,0.326
5S6QRddlH14aVZSBRQw9AK,soundtracks,"Grand Bazaar, Istanbul",Thomas Newman,0.0514,0.63
7qxxr5CLf8rnIibe4eStzR,soundtracks,Cold,Various Artists,0.0801,0.129
3UXgrPK7wtsBaJr1QKjz3G,soundtracks,Spectres in the Fog,Hans Zimmer,0.0389,0.283
4Xr81LWoKa6nAfOKy8eKB3,soundtracks,This Time For Sure,John Powell,0.616,0.72
3t02S89P6VOr3RMxWQxT7Y,soundtracks,Thor Kills the Destroyer,Patrick Doyle,0.294,0.755
63A97VJzynzhWNuW5W166T,spanish,El Coco No,Roberto Junior Y Su Bandeño,0.898,0.813
722QPOI0pGJJ0Y0P6ETzgE,spanish,Lo Que Me Gusta A Mi,Juanes,0.97,0.895
3DYm7Lp7Fc3xf6WSCq5ntE,spanish,Cómo hablar,Amaral,0.626,0.775
4pn0G7yHNfTgRYRWca8gYA,spanish,We Are One (Ole Ola) [The Official 2014 FIFA World Cup Song] (feat. Jennifer Lopez & Claudia Leitte),Pitbull,0.549,0.942
5fXs8afqNK3PQ3l3zHdXNl,spanish,Noche De Entierro (Nuestro Amor),Luny Tunes,0.38,0.773
73AgsVUopt60MD6YX0cPwQ,spanish,No Fue Fácil,Roberto Tapia,0.96,0.421
7mJG18yZGq0aXKWNtK3FQf,spanish,Algo Está Cambiando,Julieta Venegas,0.365,0.6
02yDkjZcms3h9oPDPKhtYZ,spanish,Dámaso,Gerardo Ortiz,0.964,0.833
22dXe7z6yWeDMEIJCF644v,spanish,Noche Y De Dia,Enrique Iglesias,0.565,0.871
47bZy1SvW6MZ6n2ONeiHzk,spanish,Addicted,Prince Royce,0.78,0.591
2zzUpZCsVZgA7S2cr6IFwp,study,"Can't Slow Down - From ""Pride & Prejudice"" Soundtrack",Jean-Yves Thibaudet,0.964,0.096
7hKngfUBsX9XeGjSeyEVif,study,Barbastella,Hans Zimmer,0.0612,0.0502
451GvHwY99NKV4zdKPRWmv,study,Banana Pancakes,Jack Johnson,0.615,0.375
7cpHPzPgqKor6gv6nTkJ4R,study,Without You,Lana Del Rey,0.668,0.593
6iWwfN1euztxZi1OK38HbU,study,"Flightless Bird, American Mouth",Iron & Wine,0.19,0.391
7e8utCy2JlSB8dRHKi49xM,study,Fluorescent Adolescent,Arctic Monkeys,0.821,0.813
5pRvd7BtQZ42S9zegc0nOa,study,Atlas - From “The Hunger Games: Catching Fire”/Soundtrack,Coldplay,0.121,0.433
12Ns5IphkblPmHxpRILG9t,study,Don't Wake Me Up,Chris Brown,0.206,0.691
1soxUgYIZb1qx1c7o1Lc7z,summer,Drunk On A Plane,Dierks Bentley,0.66,0.73
4Tyv7nnNTHC6mR1pTubIrw,summer,Drop It Like It's Hot,Snoop Dogg,0.62,0.553
3jZomvOBa5qfTo5HkqI1p5,summer,One Way or Another (Teenage Kicks),One Direction,0.409,0.867
6NPVjNh8Jhru9xOmyQigds,summer,Happy,Various Artists,0.962,0.757
6sePPH7boWyJDI8spzwfBJ,summer,Your Love Is My Drug,Kesha,0.766,0.607
1RwwmiVtLAtPmxAqKVfwgG,summer,I Wanna Get Better,Bleachers,0.385,0.891
6rvo2EAdn5U47Nn9kWhLpz,summer,Heartbeat,Childish Gambino,0.368,0.558
2yJVeT8cP1zstJxRP7Nlv8,summer,No Interruption,Hoodie Allen,0.55,0.706
3wkE1y8yv65YFY9HZV8u2j,swedish,"Från hjärtat (feat. Hoosam, Sabo & Aleks)",Ison & Fille,0.434,0.809
5fmjQPa7rtQ8FAOozL36mV,swedish,Innan mörkret faller,Lars Winnerbäck,0.897,0.838
5qFctlq6LI01bQYQmqWaje,swedish,Naiv,Dani M,0.854,0.85
6RBMl3G3r9Mj2gd2fPhpAl,swedish,Nåt för dom som väntar,Miss Li,0.764,0.855
4oxpQ0HQymKMPaY9QKwYmq,swedish,Längst fram i taxin,Snook,0.923,0.678
0YQlHiQDUDTXQ7jiItaJPx,swedish,Svennebanan,Promoe,0.742,0.71
103EuC2phtyVhUxmZRUfCN,swedish,Någon gång måste du bli själv,Säkert!,0.542,0.171
5SuAUSnbMVCPsyiyO8p4LD,swedish,En apa som liknar dig,Olle Ljungström,0.35,0.774
0I7B4cDM2Rqh6uxn00BU7m,swedish,Fredrik Snortare och Cecilia Synd,Petter,0.856,0.631
43ZypSE73gRNdAySQTzyfs,swedish,Diggiloo Diggiley,Herreys,0.961,0.876
2gCvWjrHt6PVJjIN1amlje,synth-pop,No Rest for the Wicked,Lykke Li,0.272,0.445
1Fes5MQcOLhyA16q7lmpeK,synth-pop,Anything Could Happen,Ellie Goulding,0.401,0.775
3G6hD9B2ZHOsgf4WfNu7X1,synth-pop,Team,Lorde,0.416,0.578
7dpOCuGJOlxDhEouNQNCBM,synth-pop,Can't Do Without You,Caribou,0.508,0.403
6qLLFgywJ33KvxXAQIf6Xt,synth-pop,Youth,Various Artists,0.471,0.423
7JbHx1w8yllNESuyp9SYv3,synth-pop,Personal Jesus - Acoustic,Depeche Mode,0.349,0.266
1hxq7kWQnwdhxgpEugBMGk,synth-pop,Dirty Paws,Of Monsters and Men,0.133,0.648
7tRKpjlxvOcdi85DmP638d,synth-pop,Popular Song,MIKA,0.794,0.796
2pxQ4Z2lZaV078WaZ6F4IJ,tango,Canaro En Paris,Various Artists,0.645,0.38
24z9LTXtGH2iHBUy2jHbAW,tango,Marfil de Piano,Various Artists,0.315,0.502
6Vm4DMYmycNdn2h93Eir82,tango,Como Abrazado A Un Rencor,Various Artists,0.536,0.475
57MZPOc3410g9Zp3ZifXdI,tango,Tierra negra,Francisco Canaro,0.717,0.278
6W7nQItvjIPaXQv9oh9Nzc,tango,No Juegues A La Guerra,Osvaldo Pugliese,0.229,0.354
3y327BhMAtwWsZR1kSvI3L,tango,Epoca - DJ Muro Remix,Various Artists,0.132,0.132
76mMIlZ2JgoSvNOHYG9R3f,tango,Otra Luna,Narcotango,0.198,0.345
62wBEY20qXqTRYphDJmqOD,tango,Malena (with Orquesta Tipica Porteña),Roberto Goyeneche,0.707,0.467
31lIYYqxEDg2MKWqDaVYaS,tango,Silueta Portena,Various Artists,0.374,0.519
7HrmJcjSoBtAO2dZ7AJRLG,tango,Recuerdo,Osvaldo Pugliese,0.547,0.147
6JaWqpWxZ47wI2j37Kgq66,techno,Liebe Ist...,Stephan Bodzin,0.542,0.413
0aTbNrLDDUAQt7q9uEZDjm,techno,Love Is Gone - Fred Riester & Joachim Garraud Radio Edit Remix,David Guetta,0.708,0.813
2easgxsXK5j6lNp63yZF7S,techno,Musique,Daft Punk,0.832,0.885
0bg6otrW5gxNnlCqrCrXyd,techno,Dynamite,Taio Cruz,0.818,0.804
6j0wLFfZj9nWunPFnZtbDr,techno,This Beat Is What You Need - DJ Gollum Short Mix,Patrick Bunton,0.303,0.936
4gZcorMw9xTt0mmc3a7moY,techno,Resurrection - Axwell's Recut Radio Edit,Michael Calfan,0.607,0.948
1NeKfsLZAOo4fQHJqbBcms,techno,Afterhours - Original Mix,deadmau5 / Melleefresh,0.137,0.941
6FmSCambSeWTMvWSUco4EO,techno,Invaders Must Die,The Prodigy,0.0993,0.9
4IJUO9cdEvsHVDk52UZVHr,techno,We Swarm,The Glitch Mob,0.395,0.783
3e9iivPr1NZ0ivSGgTdvn4,techno,Atmosphere,Kaskade,0.393,0.77
4NBVJMy1uUWj3O3FRWedpa,trance,Prosperity If A New World - Signum Mix,Various Artists,0.317,0.944
55ZR95Uzx08i0luEovZjXp,trance,Stay - Original Mix,Armin van Buuren,0.628,0.444
1UPyhGntpIx9jGJ5UVtKVS,trance,Call Me A Spaceman - Radio Edit,Hardwell,0.35,0.877
0RN33OVRY6WjO68XoUk4Yv,trance,Nyana,Tiësto,0.304,0.781
2lPUtykoc4kP4vOpQj0GDo,trance,Venus,Stoneface & Terminal,0.183,0.9
2nrOHpPWNHacdc0QZ8tuwg,trance,Beautiful,Ferry Corsten,0.415,0.848
38W1IohVo9EB2gaGIozGig,trance,Middledistancerunner,Chicane,0.41,0.662
31YpUil7WjqERcQcandGjp,trance,Latika - Original Mix,Simon Patterson,0.354,0.843
4ibiHIp5TJJLmJ9VfXMuKi,trance,Mirror (Signum Remix),Various Artists,0.246,0.746
4C2Dx0d4WGnbV7D8b8umem,trance,The Ocean (feat. Arty),Paul van Dyk,0.108,0.587
1pOBMpIDjq0nT0oKVSvbps,trip-hop,L'Odeur Animale,Hooverphonic,0.173,0.531
3N2UhXZI4Gf64Ku3cCjz2g,trip-hop,Inertia Creeps,Massive Attack,0.388,0.806
2UsW4FqGYOHR0CSd3bjyya,trip-hop,Ever,21 Hertz,0.108,0.416
3vH3cFhZMnQN46btyBCO4z,trip-hop,Air Batucada,Thievery Corporation,0.143,0.877
3lzEKbDlYT9aeQjJoRxSGa,trip-hop,Krakatoa,Berry Weight,0.491,0.499
5dWDSNckjRDT8TOSu1IWzK,trip-hop,Skyscraper,Archive,0.525,0.486
0ACsyS1TwupZPsXipFpovI,trip-hop,Sweet Is Good,Massive Attack,0.0847,0.434
44Q1QGgYuGX7vl5tgfrHNO,trip-hop,Wouh,Nicolas Jaar,0.133,0.36
1Mk2HztavnDdbyqZKYu1sN,trip-hop,Nothing Matters,Tricky,0.475,0.77
5ZNth4o3YvTIMs9KWltgFh,trip-hop,Numb,Portishead,0.236,0.46
5IWmU2PNimgYuTLddU2DRo,turkish,Payphone,Maroon 5,0.556,0.744
1yda5zkc3MLEz8OydJ95Nb,turkish,Bir Güzellik Yap,Murat Dalkılıç,0.68,0.77
7GCjNBP8XtxAj1zu36O9Ns,turkish,Araba,Mustafa Sandal,0.67,0.828
4lmYA7WoLjqAU1S5yWmgly,turkish,Bu Kadar Mı,Emre Altug,0.532,0.906
5pFnAUrpAkTXpTgEHjXZjX,turkish,Sudan Sebep,Various Artists,0.799,0.882
0P3qJfmnCwUN1xjK7wBaqa,turkish,Soğuk Odalar,emre aydın,0.27,0.57
6U1eDfR5xvE6QUDRSeHnsn,turkish,Yürü Yüreğim,Gökhan Tepe,0.7,0.911
2vdoAzybYjBKAikYyuv9Pi,turkish,Xeribe,Sivan Perwer,0.603,0.662
3si1puqOHdvGAFZ7Z4VU27,turkish,Hoşçakal,Şebnem Ferah,0.346,0.515
14epucTZd8dLIYipdByNZS,work-out,Antidote - Extended,Swedish House Mafia,0.63,0.821
55qBw1900pZKfXJ6Q9A2Lc,work-out,Teenage Dream,Katy Perry,0.605,0.804
13qqdlSeF8FcxsRyapDMZ0,work-out,Changes,Faul & Wad,0.255,0.704
4qPnE8jBZN3wmgGxspsOcP,work-out,Boneless,Steve Aoki,0.643,0.962
6SpLc7EXZIPpy0sVko0aoU,work-out,Misery Business,Paramore,0.731,0.906
5FCyoZGaN6nRod1oNDJIWZ,work-out,Breathe,The Prodigy,0.312,0.819
56QCGK2tyUmlma8k94zLal,work-out,Miami 2 Ibiza,Swedish House Mafia,0.653,0.936
18HupNqtDS9opy3Zi4OqpU,world-music,Inolvidable,Bebo & Cigala,0.294,0.189
6bzyV9LWZgZ70uOlHiWEVh,world-music,Por Toda A Minha Vida,Elis Regina,0.067,0.06
1mDZpgKx9Xpg6ijl9DvdA6,world-music,Sa Golo,Boubacar Traoré,0.634,0.769
6uNipqGXOCj8Q8ufRemutC,world-music,Dreambuilding,Goat,0.337,0.923
3EREjXvpkJSZlbwdMLVpig,world-music,Nguva Ye Kufara,Chiwoniso,0.682,0.756
71uMowNE0zT9M0FI8MoGBm,world-music,Fanta bourama,Various Artists,0.651,0.657
2UKkLqST2xWpK8n1b0Xr5Z,world-music,Return To Innocence,Enigma,0.417,0.584
41t5RpX78tUIV5J7pXxMi8,world-music,Colpo di coda,Alessandro Pitoni,0.517,0.395
3eepintPoZ6TXjyodxyQK9,world-music,Mali-Cuba,AfroCubism,0.962,0.473
7KVy6npMdvnDl7QRcpTMtr,world-music,Penda Yoro,Ali Farka Touré,0.718,0.643
